X,Y,country,te,ete,se,p-value,direction
aged35to44,aged15to19,Spain,0.014996532726009718,0.002384254471041871,0.004328996023097868,0.21333333333333335,Y->X
aged45to54,aged15to19,Austria,0.04778211863637795,0.035434767858313745,0.004386834471490024,0,Y->X
aged45to54,aged15to19,Belgium,0.007163001598315816,0,0.004551730966779676,0.86,Y->X
aged45to54,aged15to19,Bulgaria,0.025661504423370608,0.012952618581838585,0.003842431105826926,0,Y->X
aged45to54,aged15to19,Croatia,0.006876949629770868,0,0.005487085422721759,0.9233333333333333,Y->X
aged45to54,aged15to19,Estonia,0.010918900778169295,0,0.004680390250285916,0.35,Y->X
aged45to54,aged15to19,France,0.002306683627900256,0,0.004069285263570236,1,Y->X
aged45to54,aged15to19,Germany,0.0076148519681036395,0,0.004106571575743175,0.7933333333333333,Y->X
aged45to54,aged15to19,Greece,0.031052510669755923,0.014792835962345131,0.0061746734221521755,0.013333333333333334,Y->X
aged45to54,aged15to19,Netherlands,0.02011041168149189,0.007878099964967196,0.004292659649157722,0.023333333333333334,Y->X
aged45to54,aged15to19,Portugal,0.037751946463455574,0.023727033650820233,0.005035094365471252,0,Y->X
aged45to54,aged15to19,Slovakia,0.0108979532432185,0,0.004637865961289645,0.5733333333333334,Y->X
aged45to54,aged15to19,Spain,0.02397542193446026,0.012344040292787817,0.003919997415584285,0,Y->X
aged55to64,aged15to19,Austria,0.056930345144151975,0.04486133982890918,0.004205942325246257,0,Y->X
aged55to64,aged15to19,Belgium,0.011879362091198664,0,0.0038564430144591407,0.3466666666666667,Y->X
aged55to64,aged15to19,Bulgaria,0.01803020759072788,0.006044525343225731,0.003991879586670213,0.02666666666666667,Y->X
aged55to64,aged15to19,Croatia,0.014415017990633647,7.14386787961022e-4,0.004986357639005701,0.3566666666666667,Y->X
aged55to64,aged15to19,Estonia,0.010879978341040222,0,0.004527198832615473,0.37666666666666665,Y->X
aged55to64,aged15to19,France,0.008343804724580737,0,0.003851784868797886,0.72,Y->X
aged55to64,aged15to19,Germany,0.011922398996453903,1.2142124058612744e-4,0.003964403816434265,0.38333333333333336,Y->X
aged55to64,aged15to19,Greece,0.0341048177159739,0.018762491977672387,0.005397325128913314,0,Y->X
aged55to64,aged15to19,Netherlands,0.04290590127671308,0.03128564713470873,0.004067348621075768,0,Y->X
aged55to64,aged15to19,Portugal,0.02759152022647034,0.012758808628799134,0.004761510347503633,0.006666666666666667,Y->X
aged55to64,aged15to19,Slovakia,0.010096739372324545,0,0.004499590208309947,0.6466666666666666,Y->X
aged55to64,aged15to19,Spain,0.03361934639428783,0.021257379715889462,0.004435124137113974,0,Y->X
aged5to9,aged15to19,Austria,0.06641554536839589,0.05419854730745495,0.004281921622008761,0,Y->X
aged5to9,aged15to19,Belgium,0.008114802816789272,0,0.004306559948006721,0.7766666666666666,Y->X
aged5to9,aged15to19,Bulgaria,0.02461857637207765,0.011980048780540235,0.004886534339449646,0.016666666666666666,Y->X
aged5to9,aged15to19,Croatia,0.03645679193859977,0.022393147051254683,0.005278620870812193,0,Y->X
aged5to9,aged15to19,Estonia,0.036860357484672264,0.02538832740726312,0.004331109253338372,0,Y->X
aged5to9,aged15to19,France,0.019717296948005125,0.009638857136020283,0.003958829359219547,0.03333333333333333,Y->X
aged5to9,aged15to19,Germany,0.00756762859526169,0,0.0041705004840570945,0.7666666666666667,Y->X
aged5to9,aged15to19,Greece,0.019856107983829183,0.005003624441359024,0.007231324434972969,0.33,Y->X
aged5to9,aged15to19,Netherlands,0.039156734989484826,0.02702237021844625,0.00419546950185142,0,Y->X
aged5to9,aged15to19,Portugal,0.017624130522019697,0.004808201365768613,0.004784274663661968,0.16666666666666666,Y->X
aged5to9,aged15to19,Slovakia,0.015934776022283888,0.002548601619583691,0.004656753494326009,0.21,Y->X
aged5to9,aged15to19,Spain,0.021642768218966508,0.009039476159234928,0.004557091576808002,0.03,Y->X
aged65+,aged15to19,Austria,0.021341465373232813,0.00899453474507502,0.004270580558368359,0.023333333333333334,Y->X
aged65+,aged15to19,Belgium,0.011744710645061305,0,0.004628895356747815,0.38,Y->X
aged65+,aged15to19,Bulgaria,0.022718518624683454,0.010062270460590085,0.004546489661706084,0.016666666666666666,Y->X
aged65+,aged15to19,Croatia,0.005282645609795895,0,0.00544153685149212,0.9433333333333334,Y->X
aged65+,aged15to19,Estonia,0.013764211167247709,0.0018823563822682517,0.004349493133298372,0.3,Y->X
aged65+,aged15to19,France,0.008127289499394407,0,0.004397247595804009,0.6266666666666667,Y->X
aged65+,aged15to19,Germany,0.021299240698572877,0.009916970853080409,0.003484294396064873,0.006666666666666667,Y->X
aged65+,aged15to19,Greece,0.015167601727817689,0,0.0061343718123554524,0.31333333333333335,Y->X
aged65+,aged15to19,Netherlands,0.012967354850168701,2.554623151514914e-4,0.004508571557291825,0.16333333333333333,Y->X
aged65+,aged15to19,Portugal,0.01395516533613164,0,0.004715023057945714,0.39666666666666667,Y->X
aged65+,aged15to19,Slovakia,0.013011535352930852,4.768685579931674e-5,0.00413806773821613,0.31333333333333335,Y->X
aged65+,aged15to19,Spain,0.026994657795141597,0.014842495943770998,0.004127063836921787,0,Y->X
aged25to34,aged20to24,Austria,0.027366961783276352,0.014488670284096582,0.004069163463665135,0,Y->X
aged25to34,aged20to24,Belgium,0.011728924174972287,0,0.004366279367635008,0.4633333333333333,Y->X
aged25to34,aged20to24,Bulgaria,0.020053114110181534,0.007428475634318334,0.004909176427079435,0.06666666666666667,Y->X
aged25to34,aged20to24,Croatia,0.020421774707974433,0.006424113817336381,0.005498260413002689,0.1,Y->X
aged25to34,aged20to24,Estonia,0.006652874329247917,0,0.004584042796757074,0.8166666666666667,Y->X
aged25to34,aged20to24,France,0.012957520278531406,0.0028687624973669328,0.004042054484551805,0.23,Y->X
aged25to34,aged20to24,Germany,0.00940042897516658,0,0.003865511749058466,0.58,Y->X
aged25to34,aged20to24,Greece,0.008508025524155373,0,0.006516385267999468,0.79,Y->X
aged25to34,aged20to24,Netherlands,0.006984495488441155,0,0.004764672858183141,0.8133333333333334,Y->X
aged25to34,aged20to24,Portugal,0.02644677944142524,0.012952103627574893,0.004481913905491941,0.0033333333333333335,Y->X
aged25to34,aged20to24,Slovakia,0.02889297670853207,0.015907417442022113,0.004642888145201705,0.006666666666666667,Y->X
aged25to34,aged20to24,Spain,0.0048433640172234815,0,0.0044753835582687414,0.9633333333333334,Y->X
aged35to44,aged20to24,Austria,0.03380683323158428,0.020764547456500443,0.004046581801578014,0,Y->X
aged35to44,aged20to24,Belgium,0.008278794503706456,0,0.004491510526772244,0.7566666666666667,Y->X
aged35to44,aged20to24,Bulgaria,0.021787750317689397,0.009374616655914464,0.004221862656855779,0.016666666666666666,Y->X
aged35to44,aged20to24,Croatia,0.01967826999717564,0.005396403438736494,0.004435326605638439,0.06333333333333334,Y->X
aged35to44,aged20to24,Estonia,0.014277506838169987,0.0019533542385699963,0.004604930015033528,0.2,Y->X
aged35to44,aged20to24,France,0.010346238590470094,1.4814615059752755e-4,0.004298189492567852,0.52,Y->X
aged35to44,aged20to24,Germany,0.008682392686539605,0,0.003793405433339396,0.6133333333333333,Y->X
aged35to44,aged20to24,Greece,0.023614418316278862,0.00879787377079334,0.00600699053977801,0.07333333333333333,Y->X
aged35to44,aged20to24,Netherlands,0.02588233484587344,0.013416943640940057,0.004060103718452214,0,Y->X
aged35to44,aged20to24,Portugal,0.02267844722057257,0.008287110427139087,0.0046633839337460944,0.03,Y->X
aged35to44,aged20to24,Slovakia,0.028400900705142434,0.015294457975733977,0.004285626709919383,0,Y->X
aged35to44,aged20to24,Spain,0.010183596330156554,0,0.004504544647574988,0.6233333333333333,Y->X
aged45to54,aged20to24,Austria,0.010712828501011249,0,0.004403534786580603,0.6166666666666667,Y->X
aged45to54,aged20to24,Belgium,0.0066406563810506355,0,0.004325158634034791,0.8933333333333333,Y->X
aged45to54,aged20to24,Bulgaria,0.014693545344254448,0.0030262399943160635,0.0045021735413057614,0.18,Y->X
aged45to54,aged20to24,Croatia,0.016751759643240056,0.0021289470121057114,0.005230671310742989,0.25333333333333335,Y->X
aged45to54,aged20to24,Estonia,0.011477774023247402,0,0.004670074509133079,0.3,Y->X
aged45to54,aged20to24,France,0.017125182209654404,0.006577153312587607,0.004227808919693376,0.1,Y->X
aged45to54,aged20to24,Germany,0.010177404275253779,0,0.004052153249330934,0.5866666666666667,Y->X
aged45to54,aged20to24,Greece,0.02849835293465139,0.012801430396981481,0.005741733442087408,0.03,Y->X
aged45to54,aged20to24,Netherlands,0.026875790781899098,0.01480315176781987,0.004041367379938205,0,Y->X
aged45to54,aged20to24,Portugal,0.011995688007727394,0,0.004695280025250615,0.55,Y->X
aged45to54,aged20to24,Slovakia,0.022790254083437135,0.009819432903671179,0.004443734986913003,0.013333333333333334,Y->X
aged45to54,aged20to24,Spain,0.01595977385429276,0.003523310355555165,0.004321431734850173,0.21,Y->X
aged55to64,aged20to24,Austria,0.022541403250035133,0.010028436091806453,0.0040679913812072975,0.013333333333333334,Y->X
aged55to64,aged20to24,Belgium,0.005020266445949438,0,0.003940135093845816,0.9633333333333334,Y->X
aged55to64,aged20to24,Bulgaria,0.021551658094264153,0.009142231781112817,0.004128328767829015,0.01,Y->X
aged55to64,aged20to24,Croatia,0.024441634859891537,0.01105631307109225,0.005077194507403552,0.03,Y->X
aged55to64,aged20to24,Estonia,0.015078244832692463,0.0037385462119391474,0.004053292725293014,0.08333333333333333,Y->X
aged55to64,aged20to24,France,0.02410379721283638,0.013245238986208628,0.004230117365113169,0.006666666666666667,Y->X
aged55to64,aged20to24,Germany,0.008508352669574781,0,0.003913102783587829,0.71,Y->X
aged55to64,aged20to24,Greece,0.0294079244927506,0.014427606603214453,0.005733060249169061,0.013333333333333334,Y->X
aged55to64,aged20to24,Netherlands,0.011550728869336141,0,0.004284008643728958,0.4866666666666667,Y->X
aged55to64,aged20to24,Portugal,0.007997139175540052,0,0.00458689021145419,0.8866666666666667,Y->X
aged55to64,aged20to24,Slovakia,0.022572409451183297,0.01053631444848648,0.004493920766439548,0.03,Y->X
aged55to64,aged20to24,Spain,0.029140970298370924,0.016128682993682045,0.004215518260487693,0.0033333333333333335,Y->X
aged5to9,aged20to24,Austria,0.02540650924733754,0.01209803086487789,0.004022990795119657,0,Y->X
aged5to9,aged20to24,Belgium,0.01891690025195803,0.006537139078145385,0.004577398439883697,0.07333333333333333,Y->X
aged5to9,aged20to24,Bulgaria,0.016609620429179496,0.004066498259646051,0.004624838483809959,0.18666666666666668,Y->X
aged5to9,aged20to24,Croatia,0.038309244013112094,0.024638374724285685,0.005238695449893541,0,Y->X
aged5to9,aged20to24,Estonia,0.02132784206641423,0.009184136519092138,0.004988882094308451,0.05,Y->X
aged5to9,aged20to24,France,0.024091151818344824,0.01370457885732199,0.0040835811377690455,0.01,Y->X
aged5to9,aged20to24,Germany,0.035447207228571476,0.02433397121938502,0.004227438218479847,0,Y->X
aged5to9,aged20to24,Greece,0.032510175175876295,0.0173347539237139,0.00686057563297876,0.02666666666666667,Y->X
aged5to9,aged20to24,Netherlands,0.03580458777798493,0.023927711121292702,0.004070287136502948,0,Y->X
aged5to9,aged20to24,Portugal,0.017536367542774635,0.0035135319355428345,0.004925787303558048,0.14666666666666667,Y->X
aged5to9,aged20to24,Slovakia,0.04184075109450168,0.029575332841596337,0.004089765951986526,0,Y->X
aged5to9,aged20to24,Spain,0.02808769787451239,0.01458345764041759,0.004445564411290386,0.0033333333333333335,Y->X
aged65+,aged20to24,Austria,0.009706367472860328,0,0.00433352733443788,0.6466666666666666,Y->X
aged65+,aged20to24,Belgium,0.0075916510340988865,0,0.004452345030039566,0.79,Y->X
aged65+,aged20to24,Bulgaria,0.016088528389475103,0.003292573407057124,0.004324189529699379,0.08666666666666667,Y->X
aged65+,aged20to24,Croatia,0.01378218406204096,0,0.004624184669771174,0.33,Y->X
aged65+,aged20to24,Estonia,0.028123558762545815,0.016707108506182004,0.004606735555147628,0,Y->X
aged65+,aged20to24,France,0.015203453225075832,0.005068061221395652,0.004461071144479219,0.10666666666666667,Y->X
aged65+,aged20to24,Germany,0.02229702359630596,0.01085200337964795,0.0034981180281584167,0.006666666666666667,Y->X
aged65+,aged20to24,Greece,0.0097409381271927,0,0.00595956334599099,0.7066666666666667,Y->X
aged65+,aged20to24,Netherlands,0.01926891990471845,0.007381456655550879,0.0044320008221022,0.02666666666666667,Y->X
aged65+,aged20to24,Portugal,0.0061317931610492035,0,0.004877062870134106,0.95,Y->X
aged65+,aged20to24,Slovakia,0.04001905059867433,0.027444755153023068,0.0046473793270825035,0,Y->X
aged65+,aged20to24,Spain,0.03343708153379397,0.02087649518976334,0.0045632148437768135,0.0033333333333333335,Y->X
aged35to44,aged25to34,Austria,0.024687499826089854,0.012353195814659011,0.004333441113837386,0.006666666666666667,Y->X
aged35to44,aged25to34,Belgium,0.006341831318752896,0,0.004104130960206589,0.89,Y->X
aged35to44,aged25to34,Bulgaria,0.01736995530311683,0.004271245431146549,0.004039165758609993,0.07666666666666666,Y->X
aged35to44,aged25to34,Croatia,0.007802184986218299,0,0.004690974939360894,0.8766666666666667,Y->X
aged35to44,aged25to34,Estonia,0.01578601436150062,0.004785704363781836,0.004466518454070967,0.13333333333333333,Y->X
aged35to44,aged25to34,France,0.008168012733508274,0,0.004154398413763508,0.8033333333333333,Y->X
aged35to44,aged25to34,Germany,0.014317513389676203,0.003350994567659896,0.0037643710958177277,0.15666666666666668,Y->X
aged35to44,aged25to34,Greece,0.01983431037841696,0.004817977023908645,0.006182254720206216,0.14333333333333334,Y->X
aged35to44,aged25to34,Netherlands,0.05972956814387117,0.04735709807813406,0.004435577926787033,0,Y->X
aged35to44,aged25to34,Portugal,0.01640145134369827,0.0019019012409948813,0.004727045275741932,0.22333333333333333,Y->X
aged35to44,aged25to34,Slovakia,0.02715077147215458,0.014459536847611504,0.0041103616539617995,0,Y->X
aged35to44,aged25to34,Spain,0.013087325574597729,6.703138294335224e-4,0.00441833033595911,0.33,Y->X
aged45to54,aged25to34,Austria,0.017199887955618047,0.004354813690576215,0.004456810923698522,0.11,Y->X
aged45to54,aged25to34,Belgium,0.006376668005029416,0,0.004121130804286288,0.9266666666666666,Y->X
aged45to54,aged25to34,Bulgaria,0.020870099164098897,0.006915802901661095,0.004085331534476013,0.006666666666666667,Y->X
aged45to54,aged25to34,Croatia,0.007975601754577406,0,0.005590296254659206,0.8466666666666667,Y->X
aged45to54,aged25to34,Estonia,0.01849072649881517,0.0074108091408104145,0.0045915297095835686,0.043333333333333335,Y->X
aged45to54,aged25to34,France,0.009086805990325022,0,0.003909029090656554,0.6466666666666666,Y->X
aged45to54,aged25to34,Germany,0.03724982950923553,0.026487640380704697,0.0040169964784823415,0,Y->X
aged45to54,aged25to34,Greece,0.02858550565603049,0.013617520860512817,0.005512864800252638,0.016666666666666666,Y->X
aged45to54,aged25to34,Netherlands,0.04645928024348424,0.03356268281888375,0.004668217582719465,0,Y->X
aged45to54,aged25to34,Portugal,0.023870487586367173,0.009349963458054215,0.005058007397376103,0.03333333333333333,Y->X
aged45to54,aged25to34,Slovakia,0.0318842374735247,0.018440559309609937,0.004334582119263379,0,Y->X
aged45to54,aged25to34,Spain,0.02519368049306365,0.01292685403511141,0.004272872495311455,0.006666666666666667,Y->X
aged55to64,aged25to34,Austria,0.011688203804538137,0,0.004724634877329782,0.46,Y->X
aged55to64,aged25to34,Belgium,0.0054946178905030865,0,0.004141163841093955,0.95,Y->X
aged55to64,aged25to34,Bulgaria,0.023229560779613342,0.010162476243125813,0.004103026045112127,0.01,Y->X
aged55to64,aged25to34,Croatia,0.017732829742725376,0.004042708042289442,0.004926615446395612,0.17333333333333334,Y->X
aged55to64,aged25to34,Estonia,0.012200847411931698,0.00180868929052227,0.00447008625789229,0.2733333333333333,Y->X
aged55to64,aged25to34,France,0.01710435395647677,0.0068947144103931254,0.004090238481829925,0.07666666666666666,Y->X
aged55to64,aged25to34,Germany,0.03611583652031772,0.024840190595893034,0.0041501843379031615,0,Y->X
aged55to64,aged25to34,Greece,0.02812925339673265,0.01339116482385909,0.005427726579475525,0.01,Y->X
aged55to64,aged25to34,Netherlands,0.05707252682496219,0.0452906174142736,0.004129684544489481,0,Y->X
aged55to64,aged25to34,Portugal,0.008517194629093469,0,0.0046677549651384515,0.8366666666666667,Y->X
aged55to64,aged25to34,Slovakia,0.021121077818486045,0.008103512814986499,0.004748749352435578,0.043333333333333335,Y->X
aged55to64,aged25to34,Spain,0.04320230031870163,0.03158769269021019,0.004362426319747265,0,Y->X
aged5to9,aged25to34,Austria,0.06015480780896081,0.04791351035889909,0.003963051026262709,0,Y->X
aged5to9,aged25to34,Belgium,0.019956147906042287,0.007724050392938567,0.004197638075942734,0.023333333333333334,Y->X
aged5to9,aged25to34,Bulgaria,0.024872048406896493,0.01193867249710158,0.004784837123857491,0.02,Y->X
aged5to9,aged25to34,Croatia,0.032393863490611685,0.01942602186017533,0.005164980258857249,0,Y->X
aged5to9,aged25to34,Estonia,0.027250013777834592,0.016395970763353054,0.004387532198638598,0.0033333333333333335,Y->X
aged5to9,aged25to34,France,0.026066911661929575,0.015200062413793862,0.004245593749921524,0,Y->X
aged5to9,aged25to34,Germany,0.04857209339815203,0.0375211731251302,0.004004278822713435,0,Y->X
aged5to9,aged25to34,Greece,0.03153684986635194,0.016304044835146407,0.006684938648239018,0.02666666666666667,Y->X
aged5to9,aged25to34,Netherlands,0.06933777947601055,0.05802050052008806,0.004216823286510436,0,Y->X
aged5to9,aged25to34,Portugal,0.026319803941221177,0.013269916131440827,0.005161127647286888,0.016666666666666666,Y->X
aged5to9,aged25to34,Slovakia,0.03422113452762813,0.021706016086812663,0.004040007356214641,0,Y->X
aged5to9,aged25to34,Spain,0.039546125319894807,0.02620628785632434,0.004342608532817714,0,Y->X
aged65+,aged25to34,Austria,0.010180739672425547,0,0.0047624207083107085,0.5833333333333334,Y->X
aged65+,aged25to34,Belgium,0.004154675703516256,0,0.004352546991449587,0.9666666666666667,Y->X
aged65+,aged25to34,Bulgaria,0.013705594117985696,5.278558540656245e-4,0.005383376620194315,0.22,Y->X
aged65+,aged25to34,Croatia,0.012170335584096503,0,0.005030345105681524,0.43,Y->X
aged65+,aged25to34,Estonia,0.022770297639453832,0.011744185669241148,0.004607093874379355,0.02,Y->X
aged65+,aged25to34,France,0.010747610095055704,0,0.004231670992983605,0.4,Y->X
aged65+,aged25to34,Germany,0.06134564153378493,0.0502720079308584,0.003293740648763289,0,Y->X
aged65+,aged25to34,Greece,0.010227404003841974,0,0.006088055302307196,0.67,Y->X
aged65+,aged25to34,Netherlands,0.027820825273943573,0.015844700794851,0.004069686170319337,0,Y->X
aged65+,aged25to34,Portugal,0.010642310252211042,0,0.00480984965828501,0.6533333333333333,Y->X
aged65+,aged25to34,Slovakia,0.03333324935898641,0.02046741749172394,0.0045548471843292184,0.0033333333333333335,Y->X
aged65+,aged25to34,Spain,0.04019926685183919,0.028056026516368442,0.004724483214362402,0,Y->X
aged45to54,aged35to44,Austria,0.023072631815938653,0.010134433119592067,0.004353015639644977,0.02,Y->X
aged45to54,aged35to44,Belgium,0.01086845021051674,0,0.004513102297665169,0.5633333333333334,Y->X
aged45to54,aged35to44,Bulgaria,0.013437577394035621,0.0020269897040465605,0.004079129086345706,0.18333333333333332,Y->X
aged45to54,aged35to44,Croatia,0.0066532705619380475,0,0.004745316005382171,0.9366666666666666,Y->X
aged45to54,aged35to44,Estonia,0.00572977527574316,0,0.004109739606284161,0.8333333333333334,Y->X
aged45to54,aged35to44,France,0.012173420828905362,9.694664922965789e-4,0.004283191365246059,0.3466666666666667,Y->X
aged45to54,aged35to44,Germany,0.0266751709447093,0.015600224477283918,0.004192060510208461,0,Y->X
aged45to54,aged35to44,Greece,0.013055527549294912,0,0.006059076508544001,0.47333333333333333,Y->X
aged45to54,aged35to44,Netherlands,0.03382138578191452,0.021646554228110675,0.004517514251020554,0,Y->X
aged45to54,aged35to44,Portugal,0.023489117104375606,0.009918077879484618,0.0049933672307571255,0.02666666666666667,Y->X
aged45to54,aged35to44,Slovakia,0.03623402216564644,0.023428572288847968,0.004056908732370765,0,Y->X
aged45to54,aged35to44,Spain,0.024666500840154565,0.013174066521947402,0.004138028186718471,0.006666666666666667,Y->X
aged55to64,aged35to44,Austria,0.017767316121535898,0.005690120936673038,0.00435594505986051,0.08666666666666667,Y->X
aged55to64,aged35to44,Belgium,0.01277306359917011,0,0.004565274785753848,0.38,Y->X
aged55to64,aged35to44,Bulgaria,0.016194276642714073,0.005078602658348532,0.003952692751497486,0.05333333333333334,Y->X
aged55to64,aged35to44,Croatia,0.028778904848207144,0.014691244994235542,0.0054764267115353935,0.0033333333333333335,Y->X
aged55to64,aged35to44,Estonia,0.007732971666732626,0,0.004533038131268003,0.6433333333333333,Y->X
aged55to64,aged35to44,France,0.01804393979713939,0.0066168166352788636,0.0043397049599511696,0.07333333333333333,Y->X
aged55to64,aged35to44,Germany,0.025433645309581972,0.014133003016938912,0.003881623991633658,0.0033333333333333335,Y->X
aged55to64,aged35to44,Greece,0.01707118256338571,0.0030098525140286863,0.005651611675660932,0.24333333333333335,Y->X
aged55to64,aged35to44,Netherlands,0.04332488241673957,0.03185141912607317,0.004595858599442555,0,Y->X
aged55to64,aged35to44,Portugal,0.019418914263367077,0.005283488266873457,0.004573982417537945,0.1,Y->X
aged55to64,aged35to44,Slovakia,0.01626030239924635,0.0036673213634226334,0.004310840885767067,0.17333333333333334,Y->X
aged55to64,aged35to44,Spain,0.041755382168691714,0.029618534044795967,0.004240683186387364,0,Y->X
aged5to9,aged35to44,Austria,0.04380871826443986,0.030501424811241726,0.0042271140008934985,0,Y->X
aged5to9,aged35to44,Belgium,0.018176103770367737,0.005764457687455525,0.004354348589122948,0.06,Y->X
aged5to9,aged35to44,Bulgaria,0.017596260926823072,0.006737584954311787,0.005166689577765282,0.15333333333333332,Y->X
aged5to9,aged35to44,Croatia,0.03964075538736105,0.025162533929786624,0.005235793034688798,0,Y->X
aged5to9,aged35to44,Estonia,0.019392552525733395,0.008020951065606435,0.00426147718396808,0.06,Y->X
aged5to9,aged35to44,France,0.03661933994720912,0.024532237084406577,0.0042348939953636856,0,Y->X
aged5to9,aged35to44,Germany,0.058004473708866765,0.04702391925727767,0.003936866222626586,0,Y->X
aged5to9,aged35to44,Greece,0.014750244192400268,0.0015913054307197076,0.00686378751448651,0.5666666666666667,Y->X
aged5to9,aged35to44,Netherlands,0.05413656056769561,0.041558211170302777,0.004320846899528789,0,Y->X
aged5to9,aged35to44,Portugal,0.028008086386804187,0.01352646129131336,0.004738704777634049,0.006666666666666667,Y->X
aged5to9,aged35to44,Slovakia,0.020995009059375982,0.00778438542599527,0.004517564549207778,0.04,Y->X
aged5to9,aged35to44,Spain,0.039256771334571845,0.026958775092262677,0.0042509367004486005,0,Y->X
aged65+,aged35to44,Austria,0.011151158689975705,0,0.0043763538471830055,0.49333333333333335,Y->X
aged65+,aged35to44,Belgium,0.019759773363113527,0.0070457600229789,0.004056691252059115,0.03,Y->X
aged65+,aged35to44,Bulgaria,0.005785547966963804,0,0.004406530777656081,0.8066666666666666,Y->X
aged65+,aged35to44,Croatia,0.017834058077648086,0.0033818028733742476,0.004837629604471422,0.12333333333333334,Y->X
aged65+,aged35to44,Estonia,0.015433814316963492,0.004569014908954986,0.004268905654728068,0.13333333333333333,Y->X
aged65+,aged35to44,France,0.014723269041601064,0.002909561076047597,0.004149542455623882,0.12333333333333334,Y->X
aged65+,aged35to44,Germany,0.04339990020671037,0.03186093577295572,0.0036353597199554927,0,Y->X
aged65+,aged35to44,Greece,0.013134995692625509,0,0.006167828701212246,0.44333333333333336,Y->X
aged65+,aged35to44,Netherlands,0.02780510502536691,0.01642409029288083,0.004137302831655752,0,Y->X
aged65+,aged35to44,Portugal,0.016475599937382488,0.0031515911738961167,0.0047629283675242546,0.22333333333333333,Y->X
aged65+,aged35to44,Slovakia,0.023365438890810348,0.010431890062923567,0.004530025818251504,0.023333333333333334,Y->X
aged65+,aged35to44,Spain,0.03503940373559297,0.022819980172698533,0.004084259563804286,0,Y->X
aged55to64,aged45to54,Austria,0.01986933632410627,0.007864553485805049,0.004416820184947171,0.05,Y->X
aged55to64,aged45to54,Belgium,0.010228796660298828,0,0.004462816019664489,0.55,Y->X
aged55to64,aged45to54,Bulgaria,0.007542173131975408,0,0.004110398821280049,0.69,Y->X
aged55to64,aged45to54,Croatia,0.02892328662830582,0.015848289018329922,0.005191576194076627,0.013333333333333334,Y->X
aged55to64,aged45to54,Estonia,0.01021440845858343,3.094188308992406e-4,0.004285200218628984,0.38,Y->X
aged55to64,aged45to54,France,0.019996470488213212,0.008350766201516483,0.004201115194138196,0.03333333333333333,Y->X
aged55to64,aged45to54,Germany,0.001401244151751555,0,0.003838666223062242,1,Y->X
aged55to64,aged45to54,Greece,0.009256662248312437,0,0.005800702836338481,0.7433333333333333,Y->X
aged55to64,aged45to54,Netherlands,0.0344339983710438,0.02244723057336018,0.004209554544348713,0,Y->X
aged55to64,aged45to54,Portugal,0.01669579387675985,0.0029714842330423354,0.004659665898109666,0.22333333333333333,Y->X
aged55to64,aged45to54,Slovakia,0.014217876575287672,0.001823539240442193,0.00469555861223216,0.33,Y->X
aged55to64,aged45to54,Spain,0.02972388873444429,0.016267012222575226,0.0037708233315873253,0,Y->X
aged5to9,aged45to54,Austria,0.0441458406060497,0.03173295534723482,0.004468738887148322,0,Y->X
aged5to9,aged45to54,Belgium,0.021578697610733544,0.009705475234828807,0.004343015611053603,0.02,Y->X
aged5to9,aged45to54,Bulgaria,0.027951799376065487,0.018045932915752794,0.005040843860198045,0.013333333333333334,Y->X
aged5to9,aged45to54,Croatia,0.03553791680196878,0.022182029066006054,0.005314147483032205,0.0033333333333333335,Y->X
aged5to9,aged45to54,Estonia,0.024388237778059686,0.013982205548683978,0.004233413354308501,0,Y->X
aged5to9,aged45to54,France,0.0364158374021065,0.024235111150080084,0.0037785927949637926,0,Y->X
aged5to9,aged45to54,Germany,0.042907448846417576,0.031216734318448118,0.004265288780657338,0,Y->X
aged5to9,aged45to54,Greece,0.021305197385900254,0.007707018699935859,0.00746882796276239,0.28,Y->X
aged5to9,aged45to54,Netherlands,0.04660925696775599,0.03479999903808711,0.004074398295873745,0,Y->X
aged5to9,aged45to54,Portugal,0.0434553732436147,0.03000420647060441,0.0049275660622028665,0,Y->X
aged5to9,aged45to54,Slovakia,0.026178845532076712,0.013721997952806712,0.004330775510213567,0.01,Y->X
aged5to9,aged45to54,Spain,0.028200531361066962,0.015082650259087846,0.004584418073444061,0.006666666666666667,Y->X
aged65+,aged45to54,Austria,0.022473932859655994,0.0096389367711831285,0.00453767024016571,0.02666666666666667,Y->X
aged65+,aged45to54,Belgium,0.009700318245893656,0,0.004124364593130181,0.6,Y->X
aged65+,aged45to54,Bulgaria,0.0025693489055937683,0,0.004596053500539442,0.9633333333333334,Y->X
aged65+,aged45to54,Croatia,0.016107202444455244,0.0020687162801914273,0.005771302317381282,0.24333333333333335,Y->X
aged65+,aged45to54,Estonia,0.02852007496534678,0.01854274981838208,0.004310769059962733,0.006666666666666667,Y->X
aged65+,aged45to54,France,0.016850904324131527,0.005704050831591454,0.004111570518939968,0.06333333333333334,Y->X
aged65+,aged45to54,Germany,0.033616862624175445,0.021894642435942503,0.0038506859788015346,0,Y->X
aged65+,aged45to54,Greece,0.014314822451594746,6.064323362643918e-4,0.005933123414389332,0.35333333333333333,Y->X
aged65+,aged45to54,Netherlands,0.013008037430929658,0.0014157329600199848,0.004020840939818063,0.13333333333333333,Y->X
aged65+,aged45to54,Portugal,0.02513220900215011,0.011506354435560012,0.00481364312757103,0.016666666666666666,Y->X
